X,Y,T,U
0.6249999999999993,0.6562499999999996,0.0,0.9619348745132894
0.3749999999999997,0.8124999999999989,0.0,-0.8535570637610976
0.0624999999999999,0.9687499999999976,0.0,0.162189067306324
0.125,0.5312499999999994,0.0,0.6913286739371574
0.1874999999999999,0.8124999999999988,0.0,-1.2718142433993866e-05
0.4374999999999996,0.6874999999999993,0.0,2.617878310557589e-09
0.03125,0.4062499999999996,0.0,-0.2705971994921269
0.4999999999999999,0.2499999999999999,0.0,-7.023517814607615e-09
0.3437499999999998,0.8124999999999989,0.0,-0.8155083356969732
0.9374999999999996,0.25,0.0,-0.3535496444830255
0.9062499999999996,0.21875,0.0,-0.2706009257821086
0.6249999999999997,0.3749999999999999,0.0,2.6162649261972047e-09
0.1562499999999999,0.3124999999999999,0.0,0.1083772883560826
0.3437499999999999,0.2812499999999999,0.0,-0.6533011493821066
0.0625,0.3749999999999996,0.0,-0.1464435157576984
0.5937499999999991,0.9687499999999992,0.0,0.2705791988877258
0.2499999999999999,0.3124999999999998,0.0,-0.3535766302702599
0.8124999999999984,0.9374999999999998,0.0,-0.7071172827781419
0.28125,0.0937499999999999,0.0,0.2706061912539727
0.7499999999999996,0.4374999999999999,0.0,-0.3535586401924548
0.53125,0.2187499999999999,0.0,0.3826732234011579
0.6562499999999994,0.2812499999999999,0.0,0.2705844749502903
0.7187499999999993,0.5312499999999998,0.0,0.3826912202806927
0.0937499999999999,0.2812499999999998,0.0,0.2705881941145212
0.7812499999999996,0.2812499999999999,0.0,-0.3827129479014321
0.1874999999999999,0.687499999999999,0.0,0.7071045562913264
0.5312499999999998,0.4999999999999998,0.0,0.191312132693449
0.4687499999999999,0.2187499999999999,0.0,-2.2044180637948364e-09
0.09375,0.8437499999999984,0.0,-2.2034930329338275e-09
0.8437499999999993,0.375,0.0,-0.961946102687548
0.40625,0.2499999999999999,0.0,-0.4619416698024031
0.6562499999999989,1.0,0.0,0.4619349518692671
0.34375,0.3124999999999998,0.0,-0.8155083356969774
0.9374999999999992,0.3125,0.0,-0.7070918302884068
0.1874999999999999,1.0,0.0,0.353554909322957
0.4374999999999999,0.3437499999999998,0.0,-0.8154743321092749
0.8749999999999998,0.2812499999999999,0.0,-0.6913504014013232
0.21875,0.0937499999999999,0.0,0.6532974204350271
0.3124999999999998,0.7812499999999988,0.0,-0.5449223723247854
0.4374999999999999,0.1249999999999999,0.0,0.1464435209966959
0.4999999999999996,0.4999999999999996,0.0,-2.5448211576453e-05
0.0,0.6874999999999988,0.0,0.3535459147087122
0.9687499999999988,0.3750000000000001,0.0,-0.691323282812206
0.15625,0.3749999999999997,0.0,-0.0380604783946585
0.4374999999999999,0.3124999999999999,0.0,-0.7070918302884044
0.9062499999999992,0.4374999999999999,0.0,-0.8154924498667213
0.3437499999999999,0.4687499999999996,0.0,-0.6532921554251413
0.2499999999999999,0.4374999999999996,0.0,-0.3535586401924582
0.4687499999999999,0.1874999999999999,0.0,0.1622093018827705
0.0,0.7812499999999984,0.0,-0.1913353566641061
0.5312499999999993,0.937499999999999,0.0,-0.162222026055959
0.0312499999999999,1.0,0.0,0.1913121326934518
0.9062499999999986,0.7187499999999999,0.0,-0.2706009257821099
0.09375,0.4062499999999996,0.0,-3.727814643558455e-06
0.6249999999999992,0.8124999999999993,0.0,0.146439785794202
0.9687499999999992,0.3125,0.0,-0.5448786319246773
0.7499999999999994,0.2187499999999999,0.0,0.1913233639355159
0.0,0.1249999999999999,0.0,0.4999857071569269
0.8437499999999989,0.5312499999999999,0.0,-0.2706062024793704
1.0,0.25,0.0,-7.023517592406024e-09
0.7499999999999991,0.5937499999999996,0.0,0.4619530712043408
0.8749999999999996,0.25,0.0,-0.5000111527511154
0.6249999999999997,0.2812499999999999,0.0,0.3086464484563167
1.0,1.0,0.0,-2.5448211572010733e-05
0.0625,0.1249999999999999,0.0,0.8535353444467476
0.1562499999999999,0.4999999999999995,0.0,0.4619349518692874
0.3125,0.1562499999999999,0.0,0.1083826748115314
0.9374999999999986,0.6874999999999999,0.0,2.617870650387001e-09
0.1874999999999999,0.9062499999999982,0.0,-0.1083863988817868
0.5312500000000001,0.09375,0.0,0.6532577065727778
0.8124999999999997,0.3124999999999999,0.0,-0.7071300028546222
0.9687499999999988,0.625,0.0,0.3086500627248819
0.8124999999999983,1.0,0.0,-0.3535623758929131
0.3437499999999998,0.7187499999999991,0.0,-0.270615197576124
0.8749999999999991,0.5624999999999999,0.0,-0.1464525112779632
0.9374999999999988,0.375,0.0,-0.8535353392077549
0.4999999999999998,0.2812499999999999,0.0,-0.1913353566641037
0.3125,0.03125,0.0,-0.1622166401852431
0.3749999999999998,0.4374999999999998,0.0,-0.8535570649341555
0.0625,0.0625,0.0,0.707079104488366
0.0,0.3437499999999997,0.0,-0.4619235529238615
0.1562499999999999,0.9374999999999984,0.0,0.108384172560872
0.937499999999998,0.90625,0.0,-0.8154812164845768
0.8749999999999981,1.0,0.0,-0.5000111537229505
0.5624999999999994,0.7499999999999993,0.0,0.3535421792870987
0.8749999999999989,0.5937499999999997,0.0,-0.0380619757398124
0.34375,0.1874999999999999,0.0,-0.1083968985874814
0.8124999999999994,0.2187499999999999,0.0,-0.1622332617863913
0.8124999999999988,0.6249999999999998,0.0,0.146448780597644
0.9687499999999982,0.78125,0.0,-0.3826732343608773
0.6249999999999997,0.3124999999999999,0.0,0.1464397857941996
0.3125,0.0,0.0,-0.3535623758929463
0.6874999999999998,0.2187499999999999,0.0,0.5448840236255812
0.5937499999999992,0.8749999999999993,0.0,-0.0380597440821975
0.9374999999999992,0.34375,0.0,-0.8154743321092769
0.7812499999999989,0.7499999999999994,0.0,-0.1913700963710852
0.7499999999999996,0.3437499999999999,0.0,-0.4619567941899945
0.6874999999999988,0.8437499999999994,0.0,-0.1083932832570598
0.4062499999999998,0.4062499999999999,0.0,-0.9238713485252832
0.4062499999999996,0.9687499999999988,0.0,-0.653288422118685
0.8125000000000001,0.0625,0.0,-7.025001880101377e-09
1.0,0.4375,0.0,-0.3535586387738945
0.5312499999999996,0.7499999999999993,0.0,0.1913356374969965
0.2187499999999999,0.3437499999999998,0.0,-0.270609914279028
0.6562499999999993,0.5624999999999998,0.0,0.8154956103844015
0.5625,0.0,0.0,0.3535241889634455
0.8749999999999999,0.0625,0.0,-0.1464525112779625
0.9687499999999996,0.1874999999999999,0.0,0.1622093018827679
0.3749999999999996,0.9062499999999988,0.0,-0.9619385980164832
0.6874999999999988,0.9687499999999992,0.0,0.1622115332694144
0.0,0.1874999999999999,0.0,0.3535459147087008
0.0625,0.2812499999999998,0.0,0.1622056874887791
0.2499999999999999,0.3437499999999998,0.0,-0.4619567941899964
0.2187499999999999,0.2499999999999999,0.0,0.1913211330893328
0.03125,0.7187499999999987,0.0,0.382673223401165
0.6562499999999992,0.6562499999999997,0.0,0.9238818962463222
0.1562499999999999,0.5312499999999994,0.0,0.653279421853083
0.2499999999999999,0.7499999999999989,0.0,-2.545015471870933e-05
0.9062499999999984,0.8124999999999999,0.0,-0.8154855646901642
0.3749999999999999,0.3437499999999998,0.0,-0.9619385973010334
0.2499999999999999,0.5624999999999994,0.0,0.3535639052338564
0.4687499999999997,0.5312499999999997,0.0,-2.1718289371431217e-05
0.6562499999999998,0.2499999999999999,0.0,0.4619252162635212
0.5937499999999999,0.125,0.0,0.9619273696532752
0.4999999999999995,0.8437499999999991,0.0,-0.4619235529238561
0.7187499999999991,0.6562499999999997,0.0,0.6532884245322427
0.84375,0.03125,0.0,-0.2706062024793723
0.5937499999999994,0.6249999999999996,0.0,0.9619273696532736
0.7499999999999994,0.25,0.0,-2.545015472292857e-05
0.2812499999999999,0.4999999999999995,0.0,-0.1913465901934585
0.1874999999999999,0.3749999999999997,0.0,-0.1464487753583591
0.9062499999999992,0.1875,0.0,-0.108387896064122
0.812499999999999,0.5937499999999998,0.0,0.1083895601198134
0.7187499999999994,0.4062499999999999,0.0,-0.2706009193322318
0.9374999999999988,0.5312499999999998,0.0,-0.1622274148331464
0.3124999999999998,0.6874999999999991,0.0,-1.2729108143584504e-05
0.3749999999999998,0.7812499999999989,0.0,-0.6913504014013176
0.2187499999999999,0.3124999999999998,0.0,-0.1622296460877018
0.0625,0.7499999999999987,0.0,0.3535421792871049
0.6875000000000001,0.0625,0.0,0.7071172776871821
0.2499999999999999,0.5312499999999996,0.0,0.1913468709836002
0.9374999999999984,0.7499999999999999,0.0,-0.3535496444830294
0.6249999999999994,0.5624999999999997,0.0,0.8535443382773369
0.7812499999999984,0.9687499999999996,0.0,-0.3826912317660047
0.9687499999999988,0.5937499999999998,0.0,0.2705844813526241
0.5937499999999991,1.0,0.0,0.4619162139676386
0.7812499999999988,0.7812499999999997,0.0,-0.3827129479014251
0.3437499999999999,0.3749999999999998,0.0,-0.9619461026875494
0.3749999999999998,0.7187499999999991,0.0,-0.3086681753662219
0.1874999999999999,0.6562499999999991,0.0,0.8154999599971794
0.9062499999999988,0.6875000000000001,0.0,-0.1083878960641238
0.9687499999999986,0.5625,0.0,0.1621926808007336
0.0937499999999999,0.656249999999999,0.0,0.923867625328912
0.8437499999999996,0.28125,0.0,-0.6533011493821065
0.4999999999999999,0.2187499999999999,0.0,0.1913371346220411
0.9687499999999992,0.4375,0.0,-0.5448952516547304
0.3124999999999999,0.4062499999999998,0.0,-0.815503684067387
0.7812499999999998,0.125,0.0,0.3086645662352616
0.25,0.1874999999999999,0.0,0.3535459132900534
0.4375,0.09375,0.0,0.1083787849860056
0.8437499999999994,0.4062499999999999,0.0,-0.9238856200563632
0.3437499999999999,0.2499999999999999,0.0,-0.4619604084475769
0.0,0.4687499999999995,0.0,-0.1913588605973904
0.4687499999999998,0.4374999999999998,0.0,-0.5448952516547285
0.7499999999999998,0.15625,0.0,0.4619433338796981
0.3749999999999998,0.6249999999999993,0.0,2.6228955416985667e-09
0.1562499999999999,1.0,0.0,0.4619349518692895
0.5624999999999996,0.5937499999999996,0.0,0.8154706082399918
0.7499999999999993,0.4999999999999999,0.0,-7.023332403656248e-09
0.6562499999999992,0.6874999999999996,0.0,0.8154887263635143
0.09375,0.3437499999999998,0.0,-2.2034963634116684e-09
0.0,0.8749999999999981,0.0,-0.4999857019180306
0.09375,0.0625,0.0,0.8154728390352242
0.968749999999998,0.96875,0.0,-0.382694949489839
0.03125,0.1874999999999999,0.0,0.5448825274815675
0.7187499999999989,0.8124999999999996,0.0,-0.1622296460876938
0.4374999999999998,0.4687499999999996,0.0,-0.5449027566598702
0.09375,0.3124999999999998,0.0,0.1083820554020649
0.6874999999999989,0.8749999999999994,0.0,-0.1464487753583546
0.65625,0.0,0.0,0.4619349518693165
0.0,0.3749999999999996,0.0,-0.499985701918016
1.0,0.3125,0.0,-0.3535406500701523
0.2812499999999998,0.4374999999999996,0.0,-0.5449042549458112
0.125,0.1562499999999999,0.0,0.961934874513288
0.2499999999999999,0.3749999999999998,0.0,-0.5000111440775847
0.3437499999999998,0.8437499999999989,0.0,-0.9238893451415284
0.21875,0.1874999999999999,0.0,0.5448915281514197
0.1874999999999999,0.9687499999999982,0.0,0.1622115332694027
0.9374999999999988,0.5937499999999998,0.0,0.1083787849859986
0.375,0.1249999999999999,0.0,2.62289554170775e-09
0.90625,0.0625,0.0,-0.1083947810570001
0.09375,0.3749999999999998,0.0,-0.0380597440821957
0.0312499999999999,0.5312499999999993,0.0,0.3826515070532883
0.8437499999999999,0.09375,0.0,-2.200349337861941e-09
0.6249999999999999,0.125,0.0,0.9999968524377588
0.3125,0.0937499999999999,0.0,0.1083895601198092
0.0,0.9687499999999978,0.0,-0.1913588605974008
0.21875,0.0625,0.0,0.5449081502050841
0.749999999999999,0.5624999999999998,0.0,0.353563905233864
0.125,0.3124999999999998,0.0,0.1464397857941999
0.4687499999999995,0.874999999999999,0.0,-0.6913232828122015
0.7499999999999994,0.3749999999999999,0.0,-0.5000111440775818
0.0625,0.1562499999999999,0.0,0.8154774935482765
0.3749999999999999,0.3749999999999998,0.0,-0.9999968471985984
0.6874999999999992,0.5937499999999998,0.0,0.8155068448194531
0.843749999999999,0.4687499999999999,0.0,-0.6532921554251377
0.0625,0.8749999999999982,0.0,-0.1464435157576984
0.0625,0.4687499999999995,0.0,0.1621890673063347
0.3124999999999998,0.9687499999999984,0.0,-0.5449057521425812
0.5937499999999991,0.9062499999999992,0.0,-3.7278146466116816e-06
0.4062499999999999,0.3124999999999999,0.0,-0.8154855646901598
0.2812499999999999,0.6562499999999992,0.0,0.270597195088152
0.7812499999999989,0.7187499999999998,0.0,-2.17266403292998e-05
